player_name,team,stat_type,line,platform,game_date,retrieved_at,line_category,standard_line
Brook Lopez,LAC,rebounds_assists,7.5,PrizePicks,2026-04-14,,,8.0
Gui Santos,GSW,rebounds_assists,7.5,PrizePicks,2026-04-14,,,8.5
Bennedict Mathurin,LAC,rebounds,7.5,PrizePicks,2026-04-14,,,5.5
Kris Dunn,LAC,rebounds_assists,7.5,PrizePicks,2026-04-14,,,8.0
Darius Garland,LAC,rebounds_assists,7.5,PrizePicks,2026-04-14,,,9.5
Kris Dunn,LAC,points_assists,7.5,PrizePicks,2026-04-14,,,10.5
Kris Dunn,LAC,points_rebounds,7.5,PrizePicks,2026-04-14,,,10.0
Brandin Podziemski,GSW,rebounds_assists,7.5,PrizePicks,2026-04-14,,,9.5
Derrick Jones,LAC,points,7.5,PrizePicks,2026-04-14,,,8.0
Bennedict Mathurin,LAC,rebounds_assists,7.5,PrizePicks,2026-04-14,,,7.0
De'Anthony Melton,GSW,rebounds_assists,7.5,PrizePicks,2026-04-14,,,6.25
Al Horford,GSW,rebounds,7.5,PrizePicks,2026-04-14,,,6.0
Al Horford,GSW,rebounds_assists,7.5,PrizePicks,2026-04-14,,,7.5
Derrick Jones,LAC,rebounds_assists,7.5,PrizePicks,2026-04-14,,,6.0
Brook Lopez,LAC,rebounds,6.5,PrizePicks,2026-04-14,,,6.5
Brandin Podziemski,GSW,rebounds,6.5,PrizePicks,2026-04-14,,,5.25
Gui Santos,GSW,rebounds,6.5,PrizePicks,2026-04-14,,,5.25
Stephen Curry,GSW,rebounds,6.5,PrizePicks,2026-04-14,,,5.0
Derrick Jones,LAC,rebounds,6.5,PrizePicks,2026-04-14,,,5.0
Draymond Green,GSW,assists,6.5,PrizePicks,2026-04-14,,,6.0
Kawhi Leonard,LAC,rebounds,6.5,PrizePicks,2026-04-14,,,8.5
Kris Dunn,LAC,rebounds,6.5,PrizePicks,2026-04-14,,,5.0
Stephen Curry,GSW,assists,6.5,PrizePicks,2026-04-14,,,5.5
Kawhi Leonard,LAC,assists,6.5,PrizePicks,2026-04-14,,,4.25
Bennedict Mathurin,LAC,rebounds,6.5,PrizePicks,2026-04-14,,,5.5
Brook Lopez,LAC,rebounds_assists,6.5,PrizePicks,2026-04-14,,,8.0
Darius Garland,LAC,assists,6.5,PrizePicks,2026-04-14,,,7.0
De'Anthony Melton,GSW,rebounds_assists,6.5,PrizePicks,2026-04-14,,,6.25
Derrick Jones,LAC,points,6.5,PrizePicks,2026-04-14,,,8.0
Derrick Jones,LAC,rebounds_assists,6.5,PrizePicks,2026-04-14,,,6.0
Draymond Green,GSW,points,6.5,PrizePicks,2026-04-14,,,7.25
Gui Santos,GSW,rebounds_assists,6.5,PrizePicks,2026-04-14,,,8.5
Kris Dunn,LAC,rebounds_assists,6.5,PrizePicks,2026-04-14,,,8.0
Bennedict Mathurin,LAC,rebounds_assists,6.5,PrizePicks,2026-04-14,,,7.0
Al Horford,GSW,rebounds,6.5,PrizePicks,2026-04-14,,,6.0
Al Horford,GSW,rebounds_assists,6.5,PrizePicks,2026-04-14,,,7.5
Kris Dunn,LAC,points,6.0,PrizePicks,2026-04-14,,,7.5
Draymond Green,GSW,assists,6.0,PrizePicks,2026-04-14,,,6.0
De'Anthony Melton,GSW,rebounds_assists,6.0,PrizePicks,2026-04-14,,,6.25
Brandin Podziemski,GSW,rebounds,5.5,PrizePicks,2026-04-14,,,5.25
Darius Garland,LAC,assists,5.5,PrizePicks,2026-04-14,,,7.0
Gui Santos,GSW,rebounds,5.5,PrizePicks,2026-04-14,,,5.25
Kristaps Porziņģis,GSW,rebounds,5.5,PrizePicks,2026-04-14,,,7.5
Brandin Podziemski,GSW,assists,5.5,PrizePicks,2026-04-14,,,4.0
Derrick Jones,LAC,rebounds,5.5,PrizePicks,2026-04-14,,,5.0
Draymond Green,GSW,rebounds,5.5,PrizePicks,2026-04-14,,,5.5
Kawhi Leonard,LAC,assists,5.5,PrizePicks,2026-04-14,,,4.25
Kawhi Leonard,LAC,rebounds,5.5,PrizePicks,2026-04-14,,,8.5
Kris Dunn,LAC,assists,5.5,PrizePicks,2026-04-14,,,4.0
Kris Dunn,LAC,rebounds,5.5,PrizePicks,2026-04-14,,,5.0
Stephen Curry,GSW,assists,5.5,PrizePicks,2026-04-14,,,5.5
Stephen Curry,GSW,rebounds,5.5,PrizePicks,2026-04-14,,,5.0
Draymond Green,GSW,points,5.5,PrizePicks,2026-04-14,,,7.25
Bennedict Mathurin,LAC,rebounds,5.5,PrizePicks,2026-04-14,,,5.5
De'Anthony Melton,GSW,rebounds,5.5,PrizePicks,2026-04-14,,,4.0
De'Anthony Melton,GSW,rebounds_assists,5.5,PrizePicks,2026-04-14,,,6.25
Derrick Jones,LAC,points,5.5,PrizePicks,2026-04-14,,,8.0
Derrick Jones,LAC,rebounds_assists,5.5,PrizePicks,2026-04-14,,,6.0
Brook Lopez,LAC,rebounds_assists,5.5,PrizePicks,2026-04-14,,,8.0
Kris Dunn,LAC,rebounds_assists,5.5,PrizePicks,2026-04-14,,,8.0
Al Horford,GSW,points,5.5,PrizePicks,2026-04-14,,,5.5
Al Horford,GSW,rebounds,5.5,PrizePicks,2026-04-14,,,6.0
Al Horford,GSW,rebounds_assists,5.5,PrizePicks,2026-04-14,,,7.5
Draymond Green,GSW,assists,5.5,PrizePicks,2026-04-14,,,6.0
Brandin Podziemski,GSW,rebounds,5.0,PrizePicks,2026-04-14,,,5.25
Gui Santos,GSW,rebounds,5.0,PrizePicks,2026-04-14,,,5.25
Draymond Green,GSW,points,4.5,PrizePicks,2026-04-14,,,7.25
Kris Dunn,LAC,points,4.5,PrizePicks,2026-04-14,,,7.5
Brook Lopez,LAC,rebounds,4.5,PrizePicks,2026-04-14,,,6.5
Draymond Green,GSW,rebounds,4.5,PrizePicks,2026-04-14,,,5.5
Kawhi Leonard,LAC,assists,4.5,PrizePicks,2026-04-14,,,4.25
Kristaps Porziņģis,GSW,rebounds,4.5,PrizePicks,2026-04-14,,,7.5
Brandin Podziemski,GSW,rebounds,4.5,PrizePicks,2026-04-14,,,5.25
Gui Santos,GSW,rebounds,4.5,PrizePicks,2026-04-14,,,5.25
Derrick Jones,LAC,rebounds,4.5,PrizePicks,2026-04-14,,,5.0
Gui Santos,GSW,assists,4.5,PrizePicks,2026-04-14,,,3.0
Stephen Curry,GSW,rebounds,4.5,PrizePicks,2026-04-14,,,5.0
Stephen Curry,GSW,assists,4.5,PrizePicks,2026-04-14,,,5.5
Brandin Podziemski,GSW,assists,4.5,PrizePicks,2026-04-14,,,4.0
Darius Garland,LAC,assists,4.5,PrizePicks,2026-04-14,,,7.0
Darius Garland,LAC,rebounds,4.5,PrizePicks,2026-04-14,,,3.5
De'Anthony Melton,GSW,assists,4.5,PrizePicks,2026-04-14,,,3.0
De'Anthony Melton,GSW,rebounds,4.5,PrizePicks,2026-04-14,,,4.0
Draymond Green,GSW,assists,4.5,PrizePicks,2026-04-14,,,6.0
Kris Dunn,LAC,assists,4.5,PrizePicks,2026-04-14,,,4.0
Kris Dunn,LAC,rebounds,4.5,PrizePicks,2026-04-14,,,5.0
De'Anthony Melton,GSW,rebounds_assists,4.5,PrizePicks,2026-04-14,,,6.25
Derrick Jones,LAC,rebounds_assists,4.5,PrizePicks,2026-04-14,,,6.0
Bennedict Mathurin,LAC,rebounds_assists,4.5,PrizePicks,2026-04-14,,,7.0
Al Horford,GSW,points,4.5,PrizePicks,2026-04-14,,,5.5
Kristaps Porziņģis,GSW,assists,4.5,PrizePicks,2026-04-14,,,3.0
Kawhi Leonard,LAC,assists,4.0,PrizePicks,2026-04-14,,,4.25
Brandin Podziemski,GSW,assists,3.5,PrizePicks,2026-04-14,,,4.0
Kris Dunn,LAC,assists,3.5,PrizePicks,2026-04-14,,,4.0
Brandin Podziemski,GSW,rebounds,3.5,PrizePicks,2026-04-14,,,5.25
Brook Lopez,LAC,assists,3.5,PrizePicks,2026-04-14,,,2.0
Darius Garland,LAC,rebounds,3.5,PrizePicks,2026-04-14,,,3.5
Draymond Green,GSW,rebounds,3.5,PrizePicks,2026-04-14,,,5.5
Gui Santos,GSW,assists,3.5,PrizePicks,2026-04-14,,,3.0
Gui Santos,GSW,rebounds,3.5,PrizePicks,2026-04-14,,,5.25
Kristaps Porziņģis,GSW,assists,3.5,PrizePicks,2026-04-14,,,3.0
Stephen Curry,GSW,assists,3.5,PrizePicks,2026-04-14,,,5.5
Brook Lopez,LAC,rebounds,3.5,PrizePicks,2026-04-14,,,6.5
Bennedict Mathurin,LAC,assists,3.5,PrizePicks,2026-04-14,,,2.0
Bennedict Mathurin,LAC,rebounds,3.5,PrizePicks,2026-04-14,,,5.5
De'Anthony Melton,GSW,assists,3.5,PrizePicks,2026-04-14,,,3.0
De'Anthony Melton,GSW,rebounds,3.5,PrizePicks,2026-04-14,,,4.0
De'Anthony Melton,GSW,steals,3.5,PrizePicks,2026-04-14,,,2.0
Kawhi Leonard,LAC,steals,3.5,PrizePicks,2026-04-14,,,2.5
Kris Dunn,LAC,steals,3.5,PrizePicks,2026-04-14,,,2.0
Kawhi Leonard,LAC,assists,3.5,PrizePicks,2026-04-14,,,4.25
Al Horford,GSW,assists,3.5,PrizePicks,2026-04-14,,,2.5
Al Horford,GSW,rebounds,3.5,PrizePicks,2026-04-14,,,6.0
Stephen Curry,GSW,turnovers,3.5,PrizePicks,2026-04-14,,,3.5
Kawhi Leonard,LAC,assists,2.5,PrizePicks,2026-04-14,,,4.25
Gui Santos,GSW,assists,2.5,PrizePicks,2026-04-14,,,3.0
Brandin Podziemski,GSW,steals,2.5,PrizePicks,2026-04-14,,,1.5
Darius Garland,LAC,steals,2.5,PrizePicks,2026-04-14,,,1.5
De'Anthony Melton,GSW,steals,2.5,PrizePicks,2026-04-14,,,2.0
Draymond Green,GSW,steals,2.5,PrizePicks,2026-04-14,,,1.5
Kawhi Leonard,LAC,steals,2.5,PrizePicks,2026-04-14,,,2.5
Kris Dunn,LAC,steals,2.5,PrizePicks,2026-04-14,,,2.0
Stephen Curry,GSW,steals,2.5,PrizePicks,2026-04-14,,,1.5
Stephen Curry,GSW,rebounds,2.5,PrizePicks,2026-04-14,,,5.0
Derrick Jones,LAC,steals,2.5,PrizePicks,2026-04-14,,,1.5
De'Anthony Melton,GSW,rebounds,2.5,PrizePicks,2026-04-14,,,4.0
Kristaps Porziņģis,GSW,assists,2.5,PrizePicks,2026-04-14,,,3.0
De'Anthony Melton,GSW,assists,2.5,PrizePicks,2026-04-14,,,3.0
Brandin Podziemski,GSW,assists,2.5,PrizePicks,2026-04-14,,,4.0
Brook Lopez,LAC,assists,2.5,PrizePicks,2026-04-14,,,2.0
Derrick Jones,LAC,assists,2.5,PrizePicks,2026-04-14,,,1.5
Derrick Jones,LAC,rebounds,2.5,PrizePicks,2026-04-14,,,5.0
Kris Dunn,LAC,assists,2.5,PrizePicks,2026-04-14,,,4.0
Kris Dunn,LAC,rebounds,2.5,PrizePicks,2026-04-14,,,5.0
Brook Lopez,LAC,blocks_steals,2.5,PrizePicks,2026-04-14,,,2.0
Kristaps Porziņģis,GSW,blocks_steals,2.5,PrizePicks,2026-04-14,,,2.0
Bennedict Mathurin,LAC,rebounds,2.5,PrizePicks,2026-04-14,,,5.5
Al Horford,GSW,assists,2.5,PrizePicks,2026-04-14,,,2.5
Bennedict Mathurin,LAC,assists,2.5,PrizePicks,2026-04-14,,,2.0
Darius Garland,LAC,turnovers,2.5,PrizePicks,2026-04-14,,,2.5
Draymond Green,GSW,turnovers,2.5,PrizePicks,2026-04-14,,,2.5
Gui Santos,GSW,steals,2.5,PrizePicks,2026-04-14,,,1.5
Kawhi Leonard,LAC,blocks_steals,2.5,PrizePicks,2026-04-14,,,2.5
Kawhi Leonard,LAC,turnovers,2.5,PrizePicks,2026-04-14,,,2.5
Brook Lopez,LAC,assists,1.5,PrizePicks,2026-04-14,,,2.0
Gui Santos,GSW,assists,1.5,PrizePicks,2026-04-14,,,3.0
Kristaps Porziņģis,GSW,assists,1.5,PrizePicks,2026-04-14,,,3.0
De'Anthony Melton,GSW,assists,1.5,PrizePicks,2026-04-14,,,3.0
De'Anthony Melton,GSW,steals,1.5,PrizePicks,2026-04-14,,,2.0
Draymond Green,GSW,steals,1.5,PrizePicks,2026-04-14,,,1.5
Brandin Podziemski,GSW,steals,1.5,PrizePicks,2026-04-14,,,1.5
Darius Garland,LAC,steals,1.5,PrizePicks,2026-04-14,,,1.5
Derrick Jones,LAC,steals,1.5,PrizePicks,2026-04-14,,,1.5
Kawhi Leonard,LAC,steals,1.5,PrizePicks,2026-04-14,,,2.5
Stephen Curry,GSW,steals,1.5,PrizePicks,2026-04-14,,,1.5
Derrick Jones,LAC,assists,1.5,PrizePicks,2026-04-14,,,1.5
Bennedict Mathurin,LAC,steals,1.5,PrizePicks,2026-04-14,,,1.0
Brook Lopez,LAC,blocks_steals,1.5,PrizePicks,2026-04-14,,,2.0
Gui Santos,GSW,steals,1.5,PrizePicks,2026-04-14,,,1.5
Kristaps Porziņģis,GSW,blocks_steals,1.5,PrizePicks,2026-04-14,,,2.0
Brook Lopez,LAC,steals,1.5,PrizePicks,2026-04-14,,,1.0
Darius Garland,LAC,rebounds,1.5,PrizePicks,2026-04-14,,,3.5
Bennedict Mathurin,LAC,assists,1.5,PrizePicks,2026-04-14,,,2.0
Kris Dunn,LAC,steals,1.5,PrizePicks,2026-04-14,,,2.0
Al Horford,GSW,assists,1.5,PrizePicks,2026-04-14,,,2.5
Al Horford,GSW,blocks_steals,1.5,PrizePicks,2026-04-14,,,1.5
Al Horford,GSW,steals,1.5,PrizePicks,2026-04-14,,,1.0
Bennedict Mathurin,LAC,turnovers,1.5,PrizePicks,2026-04-14,,,1.5
Brandin Podziemski,GSW,blocks_steals,1.5,PrizePicks,2026-04-14,,,1.5
Darius Garland,LAC,blocks_steals,1.5,PrizePicks,2026-04-14,,,1.5
De'Anthony Melton,GSW,turnovers,1.5,PrizePicks,2026-04-14,,,1.5
Derrick Jones,LAC,blocks_steals,1.5,PrizePicks,2026-04-14,,,1.5
Gui Santos,GSW,blocks_steals,1.5,PrizePicks,2026-04-14,,,1.5
Kris Dunn,LAC,blocks_steals,1.5,PrizePicks,2026-04-14,,,1.5
Kristaps Porziņģis,GSW,steals,1.5,PrizePicks,2026-04-14,,,1.0
Stephen Curry,GSW,blocks_steals,1.5,PrizePicks,2026-04-14,,,1.5
Draymond Green,GSW,blocks_steals,1.5,PrizePicks,2026-04-14,,,1.5
Gui Santos,GSW,turnovers,1.5,PrizePicks,2026-04-14,,,1.5
De'Anthony Melton,GSW,blocks_steals,1.5,PrizePicks,2026-04-14,,,1.5
Brandin Podziemski,GSW,turnovers,1.5,PrizePicks,2026-04-14,,,1.5
Kris Dunn,LAC,turnovers,1.5,PrizePicks,2026-04-14,,,1.5
Brandin Podziemski,GSW,steals,0.5,PrizePicks,2026-04-14,,,1.5
Darius Garland,LAC,steals,0.5,PrizePicks,2026-04-14,,,1.5
De'Anthony Melton,GSW,steals,0.5,PrizePicks,2026-04-14,,,2.0
Derrick Jones,LAC,steals,0.5,PrizePicks,2026-04-14,,,1.5
Draymond Green,GSW,steals,0.5,PrizePicks,2026-04-14,,,1.5
Stephen Curry,GSW,steals,0.5,PrizePicks,2026-04-14,,,1.5
Derrick Jones,LAC,assists,0.5,PrizePicks,2026-04-14,,,1.5
Bennedict Mathurin,LAC,steals,0.5,PrizePicks,2026-04-14,,,1.0
Gui Santos,GSW,steals,0.5,PrizePicks,2026-04-14,,,1.5
Kris Dunn,LAC,steals,0.5,PrizePicks,2026-04-14,,,2.0
Al Horford,GSW,steals,0.5,PrizePicks,2026-04-14,,,1.0
Al Horford,GSW,turnovers,0.5,PrizePicks,2026-04-14,,,0.5
Bennedict Mathurin,LAC,blocks_steals,0.5,PrizePicks,2026-04-14,,,0.5
Brook Lopez,LAC,turnovers,0.5,PrizePicks,2026-04-14,,,0.5
Kristaps Porziņģis,GSW,steals,0.5,PrizePicks,2026-04-14,,,1.0
Bennedict Mathurin,LAC,assists,0.5,PrizePicks,2026-04-14,,,2.0
Brook Lopez,LAC,assists,0.5,PrizePicks,2026-04-14,,,2.0
Brook Lopez,LAC,steals,0.5,PrizePicks,2026-04-14,,,1.0
Derrick Jones,LAC,turnovers,0.5,PrizePicks,2026-04-14,,,0.5
Donovan Mitchell,CLE,points_rebounds_assists,49.5,PrizePicks,2026-04-14,,,37.5
Donovan Mitchell,CLE,points_assists,44.5,PrizePicks,2026-04-14,,,34.0
Donovan Mitchell,CLE,points_rebounds,44.5,PrizePicks,2026-04-14,,,34.5
Donovan Mitchell,CLE,points_rebounds_assists,44.5,PrizePicks,2026-04-14,,,37.5
James Harden,CLE,points_rebounds_assists,44.5,PrizePicks,2026-04-14,,,34.5
Donovan Mitchell,CLE,points,39.5,PrizePicks,2026-04-14,,,28.0
Brandon Ingram,TOR,points_rebounds_assists,39.5,PrizePicks,2026-04-14,,,30.5
Donovan Mitchell,CLE,points_assists,39.5,PrizePicks,2026-04-14,,,34.0
Donovan Mitchell,CLE,points_rebounds,39.5,PrizePicks,2026-04-14,,,34.5
Donovan Mitchell,CLE,points_rebounds_assists,39.5,PrizePicks,2026-04-14,,,37.5
Evan Mobley,CLE,points_rebounds_assists,39.5,PrizePicks,2026-04-14,,,29.5
James Harden,CLE,points_assists,39.5,PrizePicks,2026-04-14,,,32.0
James Harden,CLE,points_rebounds_assists,39.5,PrizePicks,2026-04-14,,,34.5
RJ Barrett,TOR,points_rebounds_assists,39.5,PrizePicks,2026-04-14,,,27.5
Scottie Barnes,TOR,points_rebounds_assists,39.5,PrizePicks,2026-04-14,,,32.0
Donovan Mitchell,CLE,points_rebounds_assists,37.5,PrizePicks,2026-04-14,,,37.5
James Harden,CLE,points_rebounds_assists,37.5,PrizePicks,2026-04-14,,,34.5
Donovan Mitchell,CLE,points_rebounds_assists,35.5,PrizePicks,2026-04-14,,,37.5
Scottie Barnes,TOR,points_rebounds_assists,35.5,PrizePicks,2026-04-14,,,32.0
James Harden,CLE,points_rebounds_assists,34.5,PrizePicks,2026-04-14,,,34.5
Donovan Mitchell,CLE,points,34.5,PrizePicks,2026-04-14,,,28.0
Brandon Ingram,TOR,points_assists,34.5,PrizePicks,2026-04-14,,,24.5
Brandon Ingram,TOR,points_rebounds,34.5,PrizePicks,2026-04-14,,,28.0
Brandon Ingram,TOR,points_rebounds_assists,34.5,PrizePicks,2026-04-14,,,30.5
Donovan Mitchell,CLE,points_assists,34.5,PrizePicks,2026-04-14,,,34.0
Donovan Mitchell,CLE,points_rebounds,34.5,PrizePicks,2026-04-14,,,34.5
Donovan Mitchell,CLE,points_rebounds_assists,34.5,PrizePicks,2026-04-14,,,37.5
Evan Mobley,CLE,points_rebounds,34.5,PrizePicks,2026-04-14,,,26.5
Evan Mobley,CLE,points_rebounds_assists,34.5,PrizePicks,2026-04-14,,,29.5
James Harden,CLE,points_assists,34.5,PrizePicks,2026-04-14,,,32.0
James Harden,CLE,points_rebounds,34.5,PrizePicks,2026-04-14,,,26.5
RJ Barrett,TOR,points_rebounds,34.5,PrizePicks,2026-04-14,,,24.5
RJ Barrett,TOR,points_rebounds_assists,34.5,PrizePicks,2026-04-14,,,27.5
Scottie Barnes,TOR,points_assists,34.5,PrizePicks,2026-04-14,,,24.5
Scottie Barnes,TOR,points_rebounds,34.5,PrizePicks,2026-04-14,,,25.5
Scottie Barnes,TOR,points_rebounds_assists,34.5,PrizePicks,2026-04-14,,,32.0
Donovan Mitchell,CLE,points_assists,33.5,PrizePicks,2026-04-14,,,34.0
Brandon Ingram,TOR,points_rebounds_assists,33.5,PrizePicks,2026-04-14,,,30.5
Donovan Mitchell,CLE,points_rebounds,32.5,PrizePicks,2026-04-14,,,34.5
Evan Mobley,CLE,points_rebounds_assists,32.5,PrizePicks,2026-04-14,,,29.5
Scottie Barnes,TOR,points_rebounds_assists,32.0,PrizePicks,2026-04-14,,,32.0
James Harden,CLE,points_rebounds_assists,31.5,PrizePicks,2026-04-14,,,34.5
Donovan Mitchell,CLE,points_rebounds_assists,31.5,PrizePicks,2026-04-14,,,37.5
Donovan Mitchell,CLE,points_assists,31.5,PrizePicks,2026-04-14,,,34.0
Brandon Ingram,TOR,points_rebounds_assists,30.5,PrizePicks,2026-04-14,,,30.5
Jarrett Allen,CLE,points_rebounds_assists,30.5,PrizePicks,2026-04-14,,,27.0
Scottie Barnes,TOR,points_rebounds_assists,30.5,PrizePicks,2026-04-14,,,32.0
James Harden,CLE,points,29.5,PrizePicks,2026-04-14,,,21.5
James Harden,CLE,points_assists,29.5,PrizePicks,2026-04-14,,,32.0
RJ Barrett,TOR,points,29.5,PrizePicks,2026-04-14,,,19.5
Donovan Mitchell,CLE,points,29.5,PrizePicks,2026-04-14,,,28.0
Evan Mobley,CLE,points_rebounds_assists,29.5,PrizePicks,2026-04-14,,,29.5
Brandon Ingram,TOR,points,29.5,PrizePicks,2026-04-14,,,21.0
Brandon Ingram,TOR,points_assists,29.5,PrizePicks,2026-04-14,,,24.5
Brandon Ingram,TOR,points_rebounds,29.5,PrizePicks,2026-04-14,,,28.0
Donovan Mitchell,CLE,points_assists,29.5,PrizePicks,2026-04-14,,,34.0
Donovan Mitchell,CLE,points_rebounds,29.5,PrizePicks,2026-04-14,,,34.5
Evan Mobley,CLE,points_rebounds,29.5,PrizePicks,2026-04-14,,,26.5
James Harden,CLE,points_rebounds,29.5,PrizePicks,2026-04-14,,,26.5
James Harden,CLE,points_rebounds_assists,29.5,PrizePicks,2026-04-14,,,34.5
Jarrett Allen,CLE,points_rebounds,29.5,PrizePicks,2026-04-14,,,23.5
RJ Barrett,TOR,points_assists,29.5,PrizePicks,2026-04-14,,,22.5
RJ Barrett,TOR,points_rebounds,29.5,PrizePicks,2026-04-14,,,24.5
Scottie Barnes,TOR,points_assists,29.5,PrizePicks,2026-04-14,,,24.5
Scottie Barnes,TOR,points_rebounds,29.5,PrizePicks,2026-04-14,,,25.5
Scottie Barnes,TOR,points_rebounds_assists,29.5,PrizePicks,2026-04-14,,,32.0
Jakob Poeltl,TOR,points_rebounds_assists,29.5,PrizePicks,2026-04-14,,,23.5
Jarrett Allen,CLE,points_rebounds_assists,29.5,PrizePicks,2026-04-14,,,27.0
Evan Mobley,CLE,points_assists,29.5,PrizePicks,2026-04-14,,,20.5
RJ Barrett,TOR,points_rebounds_assists,28.5,PrizePicks,2026-04-14,,,27.5
Jarrett Allen,CLE,points_rebounds_assists,28.5,PrizePicks,2026-04-14,,,27.0
Brandon Ingram,TOR,points_rebounds_assists,28.5,PrizePicks,2026-04-14,,,30.5
James Harden,CLE,points_rebounds_assists,28.5,PrizePicks,2026-04-14,,,34.5
Scottie Barnes,TOR,points_rebounds_assists,28.5,PrizePicks,2026-04-14,,,32.0
Donovan Mitchell,CLE,points,28.0,PrizePicks,2026-04-14,,,28.0
Brandon Ingram,TOR,points_rebounds_assists,27.5,PrizePicks,2026-04-14,,,30.5
Brandon Ingram,TOR,points_rebounds,26.5,PrizePicks,2026-04-14,,,28.0
James Harden,CLE,points_rebounds,26.5,PrizePicks,2026-04-14,,,26.5
Evan Mobley,CLE,points_rebounds,26.5,PrizePicks,2026-04-14,,,26.5
Evan Mobley,CLE,points_rebounds_assists,26.5,PrizePicks,2026-04-14,,,29.5
James Harden,CLE,points,26.5,PrizePicks,2026-04-14,,,21.5
RJ Barrett,TOR,points_rebounds_assists,26.5,PrizePicks,2026-04-14,,,27.5
Scottie Barnes,TOR,points_rebounds,25.5,PrizePicks,2026-04-14,,,25.5
Jarrett Allen,CLE,points_rebounds_assists,25.5,PrizePicks,2026-04-14,,,27.0
Donovan Mitchell,CLE,points,25.5,PrizePicks,2026-04-14,,,28.0
RJ Barrett,TOR,points_rebounds_assists,25.5,PrizePicks,2026-04-14,,,27.5
Evan Mobley,CLE,points_rebounds_assists,25.5,PrizePicks,2026-04-14,,,29.5
Evan Mobley,CLE,points_rebounds,25.5,PrizePicks,2026-04-14,,,26.5
Brandon Ingram,TOR,points_assists,24.5,PrizePicks,2026-04-14,,,24.5
Evan Mobley,CLE,points,24.5,PrizePicks,2026-04-14,,,18.5
Jarrett Allen,CLE,points_rebounds,24.5,PrizePicks,2026-04-14,,,23.5
Scottie Barnes,TOR,points,24.5,PrizePicks,2026-04-14,,,17.5
Scottie Barnes,TOR,points_assists,24.5,PrizePicks,2026-04-14,,,24.5
RJ Barrett,TOR,points_rebounds,24.5,PrizePicks,2026-04-14,,,24.5
Brandon Ingram,TOR,points,24.5,PrizePicks,2026-04-14,,,21.0
Donovan Mitchell,CLE,points,24.5,PrizePicks,2026-04-14,,,28.0
James Harden,CLE,points,24.5,PrizePicks,2026-04-14,,,21.5
RJ Barrett,TOR,points,24.5,PrizePicks,2026-04-14,,,19.5
James Harden,CLE,points_rebounds,24.5,PrizePicks,2026-04-14,,,26.5
Brandon Ingram,TOR,points_rebounds,24.5,PrizePicks,2026-04-14,,,28.0
Brandon Ingram,TOR,points_rebounds_assists,24.5,PrizePicks,2026-04-14,,,30.5
Evan Mobley,CLE,points_assists,24.5,PrizePicks,2026-04-14,,,20.5
Evan Mobley,CLE,points_rebounds,24.5,PrizePicks,2026-04-14,,,26.5
Evan Mobley,CLE,points_rebounds_assists,24.5,PrizePicks,2026-04-14,,,29.5
Jakob Poeltl,TOR,points_rebounds,24.5,PrizePicks,2026-04-14,,,18.25
James Harden,CLE,points_assists,24.5,PrizePicks,2026-04-14,,,32.0
RJ Barrett,TOR,points_rebounds_assists,24.5,PrizePicks,2026-04-14,,,27.5
Jakob Poeltl,TOR,points_rebounds_assists,24.5,PrizePicks,2026-04-14,,,23.5
Jarrett Allen,CLE,points_assists,24.5,PrizePicks,2026-04-14,,,17.75
RJ Barrett,TOR,points_assists,23.5,PrizePicks,2026-04-14,,,22.5
Jakob Poeltl,TOR,points_rebounds_assists,23.5,PrizePicks,2026-04-14,,,23.5
RJ Barrett,TOR,points,23.5,PrizePicks,2026-04-14,,,19.5
Jarrett Allen,CLE,points_rebounds_assists,23.5,PrizePicks,2026-04-14,,,27.0
Brandon Ingram,TOR,points_assists,23.5,PrizePicks,2026-04-14,,,24.5
Donovan Mitchell,CLE,points,23.5,PrizePicks,2026-04-14,,,28.0
RJ Barrett,TOR,points_rebounds,23.5,PrizePicks,2026-04-14,,,24.5
Scottie Barnes,TOR,points_assists,23.5,PrizePicks,2026-04-14,,,24.5
Scottie Barnes,TOR,points_rebounds,23.5,PrizePicks,2026-04-14,,,25.5
Brandon Ingram,TOR,points,22.5,PrizePicks,2026-04-14,,,21.0
Jarrett Allen,CLE,points_rebounds_assists,22.5,PrizePicks,2026-04-14,,,27.0
Jarrett Allen,CLE,points_rebounds,22.5,PrizePicks,2026-04-14,,,23.5
RJ Barrett,TOR,points_assists,21.5,PrizePicks,2026-04-14,,,22.5
James Harden,CLE,points,21.5,PrizePicks,2026-04-14,,,21.5
Evan Mobley,CLE,points,21.5,PrizePicks,2026-04-14,,,18.5
Scottie Barnes,TOR,points,21.5,PrizePicks,2026-04-14,,,17.5
Brandon Ingram,TOR,points,21.0,PrizePicks,2026-04-14,,,21.0
Jakob Poeltl,TOR,points_rebounds_assists,21.0,PrizePicks,2026-04-14,,,23.5
Evan Mobley,CLE,points_assists,20.5,PrizePicks,2026-04-14,,,20.5
Brandon Ingram,TOR,points,19.5,PrizePicks,2026-04-14,,,21.0
James Harden,CLE,points,19.5,PrizePicks,2026-04-14,,,21.5
Jarrett Allen,CLE,points,19.5,PrizePicks,2026-04-14,,,14.5
RJ Barrett,TOR,points,19.5,PrizePicks,2026-04-14,,,19.5
Scottie Barnes,TOR,points,19.5,PrizePicks,2026-04-14,,,17.5
